def_codigo,def_codMunicipio,def_anio,def_codTipoDefuncion,def_rango_edad,def_codAreaDefuncion,def_genero,def_numeroCasos
367,41799,2016,,,3,1,7
368,41801,2016,,,3,1,4
369,41797,2016,,,3,1,9
370,41807,2016,,,3,1,16
371,41872,2016,,,3,1,
372,41885,2016,,,3,1,3
373,41006,2015,1,,5,1,0
374,41013,2015,1,,5,1,0
375,41016,2015,1,,5,1,0
376,41020,2015,1,,5,1,0
377,41026,2015,1,,5,1,0
378,41078,2015,1,,5,1,0
379,41132,2015,1,,5,1,1
380,41206,2015,1,,5,1,0
381,41244,2015,1,,5,1,0
382,41298,2015,1,,5,1,17
383,41306,2015,1,,5,1,0
384,41319,2015,1,,5,1,1
385,41349,2015,1,,5,1,0
386,41357,2015,1,,5,1,0
387,41359,2015,1,,5,1,0
388,41378,2015,1,,5,1,1
389,41396,2015,1,,5,1,4
390,41483,2015,1,,5,1,0
391,41001,2015,1,,5,1,55
392,41503,2015,1,,5,1,0
393,41518,2015,1,,5,1,0
394,41524,2015,1,,5,1,0
395,41530,2015,1,,5,1,0
396,41548,2015,1,,5,1,0
397,41551,2015,1,,5,1,22
398,41615,2015,1,,5,1,0
399,41660,2015,1,,5,1,0
400,41668,2015,1,,5,1,0
401,41676,2015,1,,5,1,2
402,41770,2015,1,,5,1,1
403,41791,2015,1,,5,1,0
404,41799,2015,1,,5,1,0
405,41801,2015,1,,5,1,1
406,41797,2015,1,,5,1,0
407,41807,2015,1,,5,1,0
408,41872,2015,1,,5,1,0
409,41885,2015,1,,5,1,0
410,41006,2015,1,,5,2,0
411,41013,2015,1,,5,2,0
412,41016,2015,1,,5,2,0
413,41020,2015,1,,5,2,1
414,41026,2015,1,,5,2,0
415,41078,2015,1,,5,2,0
416,41132,2015,1,,5,2,0
417,41206,2015,1,,5,2,0
418,41244,2015,1,,5,2,0
419,41298,2015,1,,5,2,10
420,41306,2015,1,,5,2,0
421,41319,2015,1,,5,2,0
422,41349,2015,1,,5,2,0
423,41357,2015,1,,5,2,0
424,41359,2015,1,,5,2,0
425,41378,2015,1,,5,2,0
426,41396,2015,1,,5,2,5
427,41483,2015,1,,5,2,0
428,41001,2015,1,,5,2,38
429,41503,2015,1,,5,2,0
430,41518,2015,1,,5,2,0
431,41524,2015,1,,5,2,0
432,41530,2015,1,,5,2,0
433,41548,2015,1,,5,2,1
434,41551,2015,1,,5,2,15
435,41615,2015,1,,5,2,0
436,41660,2015,1,,5,2,0
437,41668,2015,1,,5,2,0
438,41676,2015,1,,5,2,0
439,41770,2015,1,,5,2,0
440,41791,2015,1,,5,2,0
441,41799,2015,1,,5,2,0
442,41801,2015,1,,5,2,0
443,41797,2015,1,,5,2,1
444,41807,2015,1,,5,2,0
445,41872,2015,1,,5,2,0
446,41885,2015,1,,5,2,0
447,41006,2015,1,,5,3,0
448,41013,2015,1,,5,3,0
449,41016,2015,1,,5,3,0
450,41020,2015,1,,5,3,0
451,41026,2015,1,,5,3,0
452,41078,2015,1,,5,3,0
453,41132,2015,1,,5,3,1
454,41206,2015,1,,5,3,0
455,41244,2015,1,,5,3,0
456,41298,2015,1,,5,3,408
457,41306,2015,1,,5,3,0
458,41319,2015,1,,5,3,2
459,41349,2015,1,,5,3,0
460,41357,2015,1,,5,3,0
461,41359,2015,1,,5,3,0
462,41378,2015,1,,5,3,0
463,41396,2015,1,,5,3,144
464,41483,2015,1,,5,3,0
465,41001,2015,1,,5,3,1251
466,41503,2015,1,,5,3,0
467,41518,2015,1,,5,3,0
468,41524,2015,1,,5,3,0
469,41530,2015,1,,5,3,0
470,41548,2015,1,,5,3,0
471,41551,2015,1,,5,3,541
472,41615,2015,1,,5,3,0
473,41660,2015,1,,5,3,0
474,41668,2015,1,,5,3,1
475,41676,2015,1,,5,3,0
476,41770,2015,1,,5,3,1
477,41791,2015,1,,5,3,0
478,41799,2015,1,,5,3,0
479,41801,2015,1,,5,3,0
480,41797,2015,1,,5,3,0
481,41807,2015,1,,5,3,0
482,41872,2015,1,,5,3,0
483,41885,2015,1,,5,3,0
484,41006,2015,1,,4,1,0
485,41013,2015,1,,4,1,0
486,41016,2015,1,,4,1,0
487,41020,2015,1,,4,1,0
488,41026,2015,1,,4,1,0
489,41078,2015,1,,4,1,0
490,41132,2015,1,,4,1,0
491,41206,2015,1,,4,1,0
492,41244,2015,1,,4,1,0
493,41298,2015,1,,4,1,0
494,41306,2015,1,,4,1,0
495,41319,2015,1,,4,1,0
496,41349,2015,1,,4,1,0
497,41357,2015,1,,4,1,0
498,41359,2015,1,,4,1,0
499,41378,2015,1,,4,1,0
500,41396,2015,1,,4,1,0
501,41483,2015,1,,4,1,0
502,41001,2015,1,,4,1,0
503,41503,2015,1,,4,1,0
504,41518,2015,1,,4,1,0
505,41524,2015,1,,4,1,0
506,41530,2015,1,,4,1,0
507,41548,2015,1,,4,1,0
508,41551,2015,1,,4,1,0
509,41615,2015,1,,4,1,0
510,41660,2015,1,,4,1,0
511,41668,2015,1,,4,1,0
512,41676,2015,1,,4,1,0
513,41770,2015,1,,4,1,0
514,41791,2015,1,,4,1,0
515,41799,2015,1,,4,1,0
516,41801,2015,1,,4,1,0
517,41797,2015,1,,4,1,0
518,41807,2015,1,,4,1,0
519,41872,2015,1,,4,1,0
520,41885,2015,1,,4,1,0
521,41006,2015,1,,4,2,0
522,41013,2015,1,,4,2,0
523,41016,2015,1,,4,2,0
524,41020,2015,1,,4,2,0
525,41026,2015,1,,4,2,0
526,41078,2015,1,,4,2,0
527,41132,2015,1,,4,2,0
528,41206,2015,1,,4,2,0
529,41244,2015,1,,4,2,0
530,41298,2015,1,,4,2,0
531,41306,2015,1,,4,2,0
532,41319,2015,1,,4,2,0
533,41349,2015,1,,4,2,0
534,41357,2015,1,,4,2,0
535,41359,2015,1,,4,2,0
536,41378,2015,1,,4,2,0
537,41396,2015,1,,4,2,0
538,41483,2015,1,,4,2,0
539,41001,2015,1,,4,2,0
540,41503,2015,1,,4,2,0
541,41518,2015,1,,4,2,0
542,41524,2015,1,,4,2,0
543,41530,2015,1,,4,2,0
544,41548,2015,1,,4,2,0
545,41551,2015,1,,4,2,0
546,41615,2015,1,,4,2,0
547,41660,2015,1,,4,2,0
548,41668,2015,1,,4,2,0
549,41676,2015,1,,4,2,0
550,41770,2015,1,,4,2,0
551,41791,2015,1,,4,2,0
552,41799,2015,1,,4,2,0
553,41801,2015,1,,4,2,0
554,41797,2015,1,,4,2,0
555,41807,2015,1,,4,2,0
556,41872,2015,1,,4,2,0
557,41885,2015,1,,4,2,0
558,41006,2015,1,,4,3,0
559,41013,2015,1,,4,3,0
560,41016,2015,1,,4,3,0
561,41020,2015,1,,4,3,0
562,41026,2015,1,,4,3,0
563,41078,2015,1,,4,3,0
564,41132,2015,1,,4,3,0
565,41206,2015,1,,4,3,0
566,41244,2015,1,,4,3,0
567,41298,2015,1,,4,3,1
568,41306,2015,1,,4,3,0
569,41319,2015,1,,4,3,0
570,41349,2015,1,,4,3,0
571,41357,2015,1,,4,3,0
572,41359,2015,1,,4,3,0
573,41378,2015,1,,4,3,0
574,41396,2015,1,,4,3,0
575,41483,2015,1,,4,3,0
576,41001,2015,1,,4,3,0
577,41503,2015,1,,4,3,0
578,41518,2015,1,,4,3,0
579,41524,2015,1,,4,3,0
580,41530,2015,1,,4,3,0
581,41548,2015,1,,4,3,0
582,41551,2015,1,,4,3,0
583,41615,2015,1,,4,3,0
584,41660,2015,1,,4,3,0
585,41668,2015,1,,4,3,0
586,41676,2015,1,,4,3,0
587,41770,2015,1,,4,3,0
588,41791,2015,1,,4,3,0
589,41799,2015,1,,4,3,0
590,41801,2015,1,,4,3,0
591,41797,2015,1,,4,3,0
592,41807,2015,1,,4,3,0
593,41872,2015,1,,4,3,0
594,41885,2015,1,,4,3,0
595,41006,2015,1,,3,1,0
596,41013,2015,1,,3,1,0
597,41016,2015,1,,3,1,0
598,41020,2015,1,,3,1,0
599,41026,2015,1,,3,1,0
600,41078,2015,1,,3,1,0
601,41132,2015,1,,3,1,0
602,41206,2015,1,,3,1,0
603,41244,2015,1,,3,1,0
604,41298,2015,1,,3,1,0
605,41306,2015,1,,3,1,0
606,41319,2015,1,,3,1,0
607,41349,2015,1,,3,1,0
608,41357,2015,1,,3,1,0
609,41359,2015,1,,3,1,0
610,41378,2015,1,,3,1,0
611,41396,2015,1,,3,1,1
612,41483,2015,1,,3,1,0
613,41001,2015,1,,3,1,1
614,41503,2015,1,,3,1,0
615,41518,2015,1,,3,1,0
616,41524,2015,1,,3,1,0
617,41530,2015,1,,3,1,0
618,41548,2015,1,,3,1,0
619,41551,2015,1,,3,1,0
620,41615,2015,1,,3,1,0
621,41660,2015,1,,3,1,0
622,41668,2015,1,,3,1,0
623,41676,2015,1,,3,1,0
624,41770,2015,1,,3,1,0
625,41791,2015,1,,3,1,0
626,41799,2015,1,,3,1,0
627,41801,2015,1,,3,1,0
628,41797,2015,1,,3,1,0
629,41807,2015,1,,3,1,0
630,41872,2015,1,,3,1,0
631,41885,2015,1,,3,1,0
632,41006,2015,1,,3,2,0
633,41013,2015,1,,3,2,1
634,41016,2015,1,,3,2,0
635,41020,2015,1,,3,2,0
636,41026,2015,1,,3,2,0
637,41078,2015,1,,3,2,0
638,41132,2015,1,,3,2,0
639,41206,2015,1,,3,2,0
640,41244,2015,1,,3,2,0
641,41298,2015,1,,3,2,1
642,41306,2015,1,,3,2,0
643,41319,2015,1,,3,2,0
644,41349,2015,1,,3,2,0
645,41357,2015,1,,3,2,1
646,41359,2015,1,,3,2,0
647,41378,2015,1,,3,2,0
648,41396,2015,1,,3,2,0
649,41483,2015,1,,3,2,0
650,41001,2015,1,,3,2,0
651,41503,2015,1,,3,2,0
652,41518,2015,1,,3,2,0
653,41524,2015,1,,3,2,0
654,41530,2015,1,,3,2,0
655,41548,2015,1,,3,2,0
656,41551,2015,1,,3,2,0
657,41615,2015,1,,3,2,0
658,41660,2015,1,,3,2,0
659,41668,2015,1,,3,2,0
660,41676,2015,1,,3,2,0
661,41770,2015,1,,3,2,0
662,41791,2015,1,,3,2,0
663,41799,2015,1,,3,2,0
664,41801,2015,1,,3,2,1
665,41797,2015,1,,3,2,0
666,41807,2015,1,,3,2,0
667,41872,2015,1,,3,2,0
668,41885,2015,1,,3,2,0
669,41006,2015,1,,3,3,0
670,41013,2015,1,,3,3,0
671,41016,2015,1,,3,3,0
672,41020,2015,1,,3,3,0
673,41026,2015,1,,3,3,0
674,41078,2015,1,,3,3,0
675,41132,2015,1,,3,3,0
676,41206,2015,1,,3,3,0
677,41244,2015,1,,3,3,0
678,41298,2015,1,,3,3,1
679,41306,2015,1,,3,3,0
680,41319,2015,1,,3,3,0
681,41349,2015,1,,3,3,0
682,41357,2015,1,,3,3,0
683,41359,2015,1,,3,3,1
684,41378,2015,1,,3,3,0
685,41396,2015,1,,3,3,0
686,41483,2015,1,,3,3,0
687,41001,2015,1,,3,3,0
688,41503,2015,1,,3,3,0
689,41518,2015,1,,3,3,0
690,41524,2015,1,,3,3,0
691,41530,2015,1,,3,3,0
692,41548,2015,1,,3,3,0
693,41551,2015,1,,3,3,1
694,41615,2015,1,,3,3,0
695,41660,2015,1,,3,3,0
696,41668,2015,1,,3,3,0
697,41676,2015,1,,3,3,0
698,41770,2015,1,,3,3,0
699,41791,2015,1,,3,3,0
700,41799,2015,1,,3,3,0
701,41801,2015,1,,3,3,0
702,41797,2015,1,,3,3,0
703,41807,2015,1,,3,3,0
704,41872,2015,1,,3,3,0
705,41885,2015,1,,3,3,0
706,41006,2015,,,5,2,2
707,41013,2015,,,5,2,14
708,41016,2015,,,5,2,21
709,41020,2015,,,5,2,15
710,41026,2015,,,5,2,0
711,41078,2015,,,5,2,8
712,41132,2015,,,5,2,33
713,41206,2015,,,5,2,3
714,41244,2015,,,5,2,1
715,41298,2015,,,5,2,126
716,41306,2015,,,5,2,29
717,41319,2015,,,5,2,20
718,41349,2015,,,5,2,15
719,41357,2015,,,5,2,10
720,41359,2015,,,5,2,9
721,41378,2015,,,5,2,8
722,41396,2015,,,5,2,76
723,41483,2015,,,5,2,8
724,41001,2015,,,5,2,1427
725,41503,2015,,,5,2,2
726,41518,2015,,,5,2,3
727,41524,2015,,,5,2,16
728,41530,2015,,,5,2,1
729,41548,2015,,,5,2,9
730,41551,2015,,,5,2,275
731,41615,2015,,,5,2,27
732,41660,2015,,,5,2,2
733,41668,2015,,,5,2,16
734,41676,2015,,,5,2,9
735,41770,2015,,,5,2,5
736,41791,2015,,,5,2,7
737,41799,2015,,,5,2,10
738,41801,2015,,,5,2,13
739,41797,2015,,,5,2,16
740,41807,2015,,,5,2,12
741,41872,2015,,,5,2,14
742,41885,2015,,,5,2,17
743,41006,2015,,,5,1,16
744,41013,2015,,,5,1,13
745,41016,2015,,,5,1,11
746,41020,2015,,,5,1,23
747,41026,2015,,,5,1,0
748,41078,2015,,,5,1,11
749,41132,2015,,,5,1,60
750,41206,2015,,,5,1,9
751,41244,2015,,,5,1,0
752,41298,2015,,,5,1,144
753,41306,2015,,,5,1,34
754,41319,2015,,,5,1,30
755,41349,2015,,,5,1,12
756,41357,2015,,,5,1,8
757,41359,2015,,,5,1,7
758,41378,2015,,,5,1,6
759,41396,2015,,,5,1,62
760,41483,2015,,,5,1,5
761,41001,2015,,,5,1,1545
762,41503,2015,,,5,1,4
763,41518,2015,,,5,1,4
764,41524,2015,,,5,1,27
765,41530,2015,,,5,1,2
766,41548,2015,,,5,1,10
767,41551,2015,,,5,1,275
768,41615,2015,,,5,1,35
769,41660,2015,,,5,1,6
770,41668,2015,,,5,1,16
771,41676,2015,,,5,1,15
772,41770,2015,,,5,1,11
773,41791,2015,,,5,1,14
774,41799,2015,,,5,1,10
775,41801,2015,,,5,1,11
776,41797,2015,,,5,1,13
777,41807,2015,,,5,1,15
778,41872,2015,,,5,1,3
779,41885,2015,,,5,1,14
780,41006,2015,,,5,3,0
781,41013,2015,,,5,3,0
782,41016,2015,,,5,3,0
783,41020,2015,,,5,3,0
784,41026,2015,,,5,3,0
785,41078,2015,,,5,3,0
786,41132,2015,,,5,3,1
787,41206,2015,,,5,3,0
788,41244,2015,,,5,3,0
789,41298,2015,,,5,3,409
790,41306,2015,,,5,3,0
791,41319,2015,,,5,3,2
792,41349,2015,,,5,3,0
793,41357,2015,,,5,3,0
794,41359,2015,,,5,3,0
795,41378,2015,,,5,3,1
796,41396,2015,,,5,3,147
797,41483,2015,,,5,3,0
798,41001,2015,,,5,3,1275
799,41503,2015,,,5,3,0
800,41518,2015,,,5,3,0
801,41524,2015,,,5,3,0
802,41530,2015,,,5,3,0
803,41548,2015,,,5,3,0
804,41551,2015,,,5,3,548
805,41615,2015,,,5,3,0
806,41660,2015,,,5,3,0
807,41668,2015,,,5,3,1
808,41676,2015,,,5,3,0
809,41770,2015,,,5,3,1
810,41791,2015,,,5,3,0
811,41799,2015,,,5,3,0
812,41801,2015,,,5,3,0
813,41797,2015,,,5,3,0
814,41807,2015,,,5,3,0
815,41872,2015,,,5,3,0
816,41885,2015,,,5,3,0
817,41006,2015,,,4,2,5
818,41013,2015,,,4,2,0
819,41016,2015,,,4,2,4
820,41020,2015,,,4,2,0
821,41026,2015,,,4,2,0
822,41078,2015,,,4,2,0
823,41132,2015,,,4,2,2
824,41206,2015,,,4,2,0
825,41244,2015,,,4,2,0
826,41298,2015,,,4,2,9
827,41306,2015,,,4,2,6
828,41319,2015,,,4,2,1
829,41349,2015,,,4,2,0
830,41357,2015,,,4,2,1
831,41359,2015,,,4,2,2
832,41378,2015,,,4,2,1
833,41396,2015,,,4,2,7
834,41483,2015,,,4,2,0
835,41001,2015,,,4,2,9
836,41503,2015,,,4,2,1
837,41518,2015,,,4,2,0
838,41524,2015,,,4,2,3
839,41530,2015,,,4,2,0
840,41548,2015,,,4,2,0
841,41551,2015,,,4,2,9
842,41615,2015,,,4,2,2
843,41660,2015,,,4,2,0
844,41668,2015,,,4,2,5
845,41676,2015,,,4,2,0
846,41770,2015,,,4,2,4
847,41791,2015,,,4,2,5
848,41799,2015,,,4,2,0
849,41801,2015,,,4,2,0
850,41797,2015,,,4,2,5
851,41807,2015,,,4,2,4
852,41872,2015,,,4,2,8
853,41885,2015,,,4,2,0
854,41006,2015,,,4,1,7
855,41013,2015,,,4,1,1
856,41016,2015,,,4,1,6
857,41020,2015,,,4,1,0
858,41026,2015,,,4,1,0
859,41078,2015,,,4,1,0
860,41132,2015,,,4,1,4
861,41206,2015,,,4,1,0
862,41244,2015,,,4,1,0
863,41298,2015,,,4,1,7
864,41306,2015,,,4,1,11
865,41319,2015,,,4,1,0
866,41349,2015,,,4,1,0
867,41357,2015,,,4,1,4
868,41359,2015,,,4,1,2
869,41378,2015,,,4,1,2
870,41396,2015,,,4,1,5
871,41483,2015,,,4,1,0
872,41001,2015,,,4,1,10
873,41503,2015,,,4,1,2
874,41518,2015,,,4,1,0
875,41524,2015,,,4,1,6
876,41530,2015,,,4,1,0
877,41548,2015,,,4,1,0
878,41551,2015,,,4,1,17
879,41615,2015,,,4,1,1
880,41660,2015,,,4,1,0
881,41668,2015,,,4,1,6
882,41676,2015,,,4,1,0
883,41770,2015,,,4,1,6
884,41791,2015,,,4,1,9
885,41799,2015,,,4,1,2
886,41801,2015,,,4,1,0
887,41797,2015,,,4,1,4
888,41807,2015,,,4,1,8
889,41872,2015,,,4,1,4
890,41885,2015,,,4,1,0
891,41006,2015,,,4,3,0
892,41013,2015,,,4,3,0
893,41016,2015,,,4,3,0
894,41020,2015,,,4,3,0
895,41026,2015,,,4,3,0
896,41078,2015,,,4,3,0
897,41132,2015,,,4,3,0
898,41206,2015,,,4,3,0
899,41244,2015,,,4,3,0
900,41298,2015,,,4,3,1
901,41306,2015,,,4,3,0
902,41319,2015,,,4,3,0
903,41349,2015,,,4,3,0
904,41357,2015,,,4,3,0
905,41359,2015,,,4,3,0
906,41378,2015,,,4,3,0
907,41396,2015,,,4,3,0
908,41483,2015,,,4,3,0
909,41001,2015,,,4,3,0
910,41503,2015,,,4,3,0
911,41518,2015,,,4,3,0
912,41524,2015,,,4,3,0
913,41530,2015,,,4,3,0
914,41548,2015,,,4,3,0
915,41551,2015,,,4,3,1
916,41615,2015,,,4,3,0
917,41660,2015,,,4,3,0
918,41668,2015,,,4,3,0
919,41676,2015,,,4,3,0
920,41770,2015,,,4,3,0
921,41791,2015,,,4,3,0
922,41799,2015,,,4,3,0
923,41801,2015,,,4,3,0
924,41797,2015,,,4,3,0
925,41807,2015,,,4,3,0
926,41872,2015,,,4,3,0
927,41885,2015,,,4,3,0
928,41006,2015,,,3,2,7
929,41013,2015,,,3,2,1
930,41016,2015,,,3,2,4
931,41020,2015,,,3,2,7
932,41026,2015,,,3,2,0
933,41078,2015,,,3,2,3
934,41132,2015,,,3,2,2
935,41206,2015,,,3,2,4
936,41244,2015,,,3,2,1
937,41298,2015,,,3,2,16
938,41306,2015,,,3,2,4
939,41319,2015,,,3,2,5
940,41349,2015,,,3,2,2
941,41357,2015,,,3,2,2
942,41359,2015,,,3,2,14
943,41378,2015,,,3,2,6
944,41396,2015,,,3,2,14
945,41483,2015,,,3,2,1
946,41001,2015,,,3,2,8
947,41503,2015,,,3,2,8
948,41518,2015,,,3,2,0
949,41524,2015,,,3,2,2
950,41530,2015,,,3,2,3
951,41548,2015,,,3,2,3
952,41551,2015,,,3,2,30
953,41615,2015,,,3,2,1
954,41660,2015,,,3,2,8
955,41668,2015,,,3,2,27
956,41676,2015,,,3,2,5
957,41770,2015,,,3,2,7
958,41791,2015,,,3,2,6
959,41799,2015,,,3,2,2
960,41801,2015,,,3,2,3
961,41797,2015,,,3,2,3
962,41807,2015,,,3,2,6
963,41872,2015,,,3,2,1
964,41885,2015,,,3,2,2
965,41006,2015,,,3,1,23
966,41013,2015,,,3,1,3
967,41016,2015,,,3,1,6
968,41020,2015,,,3,1,12
969,41026,2015,,,3,1,1
970,41078,2015,,,3,1,6
971,41132,2015,,,3,1,4
972,41206,2015,,,3,1,13
973,41244,2015,,,3,1,1
974,41298,2015,,,3,1,36
975,41306,2015,,,3,1,7
976,41319,2015,,,3,1,10
977,41349,2015,,,3,1,3
978,41357,2015,,,3,1,6
979,41359,2015,,,3,1,31
980,41378,2015,,,3,1,11
981,41396,2015,,,3,1,33
982,41483,2015,,,3,1,2
983,41001,2015,,,3,1,17
984,41503,2015,,,3,1,8
985,41518,2015,,,3,1,2
986,41524,2015,,,3,1,10
987,41530,2015,,,3,1,9
988,41548,2015,,,3,1,6
989,41551,2015,,,3,1,44
990,41615,2015,,,3,1,4
991,41660,2015,,,3,1,10
992,41668,2015,,,3,1,35
993,41676,2015,,,3,1,6
994,41770,2015,,,3,1,18
995,41791,2015,,,3,1,8
996,41799,2015,,,3,1,1
997,41801,2015,,,3,1,9
998,41797,2015,,,3,1,6
999,41807,2015,,,3,1,10
1000,41872,2015,,,3,1,1
1001,41885,2015,,,3,1,0
1002,41006,2015,,,3,3,0
1003,41013,2015,,,3,3,0
1004,41016,2015,,,3,3,0
1005,41020,2015,,,3,3,0
1006,41026,2015,,,3,3,0
1007,41078,2015,,,3,3,0
1008,41132,2015,,,3,3,0
1009,41206,2015,,,3,3,0
1010,41244,2015,,,3,3,0
1011,41298,2015,,,3,3,1
1012,41306,2015,,,3,3,0
1013,41319,2015,,,3,3,0
1014,41349,2015,,,3,3,0
1015,41357,2015,,,3,3,1
1016,41359,2015,,,3,3,1
1017,41378,2015,,,3,3,0
1018,41396,2015,,,3,3,0
1019,41483,2015,,,3,3,0
1020,41001,2015,,,3,3,1
1021,41503,2015,,,3,3,0
1022,41518,2015,,,3,3,0
1023,41524,2015,,,3,3,0
1024,41530,2015,,,3,3,0
1025,41548,2015,,,3,3,0
1026,41551,2015,,,3,3,1
1027,41615,2015,,,3,3,0
1028,41660,2015,,,3,3,0
1029,41668,2015,,,3,3,0
1030,41676,2015,,,3,3,0
1031,41770,2015,,,3,3,0
1032,41791,2015,,,3,3,0
1033,41799,2015,,,3,3,0
1034,41801,2015,,,3,3,0
1035,41797,2015,,,3,3,0
1036,41807,2015,,,3,3,0
1037,41872,2015,,,3,3,0
1038,41885,2015,,,3,3,0
1039,41006,2014,1,19,,,4
1040,41013,2014,1,19,,,2
1041,41016,2014,1,19,,,0
1042,41020,2014,1,19,,,2
1043,41026,2014,1,19,,,0
1044,41078,2014,1,19,,,0
1045,41132,2014,1,19,,,6
1046,41206,2014,1,19,,,0
1047,41244,2014,1,19,,,1
1048,41298,2014,1,19,,,27
1049,41306,2014,1,19,,,1
1050,41319,2014,1,19,,,2
1051,41349,2014,1,19,,,0
1052,41357,2014,1,19,,,0
1053,41359,2014,1,19,,,7
1054,41378,2014,1,19,,,5
1055,41396,2014,1,19,,,22
1056,41483,2014,1,19,,,2
1057,41001,2014,1,19,,,66
1058,41503,2014,1,19,,,2
1059,41518,2014,1,19,,,1
1060,41524,2014,1,19,,,1
1061,41530,2014,1,19,,,4
1062,41548,2014,1,19,,,3
1063,41551,2014,1,19,,,40
1064,41615,2014,1,19,,,0
1065,41660,2014,1,19,,,1
1066,41668,2014,1,19,,,5
1067,41676,2014,1,19,,,0
1068,41770,2014,1,19,,,4
1069,41791,2014,1,19,,,6
1070,41799,2014,1,19,,,2
1071,41801,2014,1,19,,,1
1072,41797,2014,1,19,,,0
1073,41807,2014,1,19,,,8
1074,41872,2014,1,19,,,0
1075,41885,2014,1,19,,,1
1076,41006,2014,1,20,,,27
1077,41013,2014,1,20,,,11
1078,41016,2014,1,20,,,19
1079,41020,2014,1,20,,,23
1080,41026,2014,1,20,,,3
1081,41078,2014,1,20,,,2
1082,41132,2014,1,20,,,33
1083,41206,2014,1,20,,,1
1084,41244,2014,1,20,,,8
1085,41298,2014,1,20,,,138
1086,41306,2014,1,20,,,24
1087,41319,2014,1,20,,,21
1088,41349,2014,1,20,,,6
1089,41357,2014,1,20,,,13
1090,41359,2014,1,20,,,29
1091,41378,2014,1,20,,,14
1092,41396,2014,1,20,,,72
1093,41483,2014,1,20,,,7
1094,41001,2014,1,20,,,733
1095,41503,2014,1,20,,,14
1096,41518,2014,1,20,,,7
1097,41524,2014,1,20,,,28
1098,41530,2014,1,20,,,11
1099,41548,2014,1,20,,,8
1100,41551,2014,1,20,,,180
1101,41615,2014,1,20,,,18
1102,41660,2014,1,20,,,15
1103,41668,2014,1,20,,,32
1104,41676,2014,1,20,,,15
1105,41770,2014,1,20,,,17
1106,41791,2014,1,20,,,15
1107,41799,2014,1,20,,,9
1108,41801,2014,1,20,,,5
1109,41797,2014,1,20,,,5
1110,41807,2014,1,20,,,24
1111,41872,2014,1,20,,,7
1112,41885,2014,1,20,,,4
1113,41006,2014,1,21,,,13
1114,41013,2014,1,21,,,5
1115,41016,2014,1,21,,,6
1116,41020,2014,1,21,,,0
1117,41026,2014,1,21,,,0
1118,41078,2014,1,21,,,2
1119,41132,2014,1,21,,,7
1120,41206,2014,1,21,,,2
1121,41244,2014,1,21,,,1
1122,41298,2014,1,21,,,20
1123,41306,2014,1,21,,,10
1124,41319,2014,1,21,,,6
1125,41349,2014,1,21,,,3
1126,41357,2014,1,21,,,1
1127,41359,2014,1,21,,,7
1128,41378,2014,1,21,,,4
1129,41396,2014,1,21,,,18
1130,41483,2014,1,21,,,1
1131,41001,2014,1,21,,,108
1132,41503,2014,1,21,,,5
1133,41518,2014,1,21,,,1
1134,41524,2014,1,21,,,5
1135,41530,2014,1,21,,,6
1136,41548,2014,1,21,,,11
1137,41551,2014,1,21,,,40
1138,41615,2014,1,21,,,2
1139,41660,2014,1,21,,,4
1140,41668,2014,1,21,,,9
1141,41676,2014,1,21,,,0
1142,41770,2014,1,21,,,9
1143,41791,2014,1,21,,,6
1144,41799,2014,1,21,,,1
1145,41801,2014,1,21,,,3
1146,41797,2014,1,21,,,5
1147,41807,2014,1,21,,,7
1148,41872,2014,1,21,,,0
1149,41885,2014,1,21,,,1
1150,41006,2014,1,22,,,4
1151,41013,2014,1,22,,,2
1152,41016,2014,1,22,,,3
1153,41020,2014,1,22,,,2
1154,41026,2014,1,22,,,1
1155,41078,2014,1,22,,,0
1156,41132,2014,1,22,,,3
1157,41206,2014,1,22,,,1
1158,41244,2014,1,22,,,1
1159,41298,2014,1,22,,,7
1160,41306,2014,1,22,,,2
1161,41319,2014,1,22,,,3
1162,41349,2014,1,22,,,3
1163,41357,2014,1,22,,,0
1164,41359,2014,1,22,,,2
1165,41378,2014,1,22,,,1
1166,41396,2014,1,22,,,3
1167,41483,2014,1,22,,,1
1168,41001,2014,1,22,,,37
1169,41503,2014,1,22,,,3
1170,41518,2014,1,22,,,0
1171,41524,2014,1,22,,,6
1172,41530,2014,1,22,,,2
1173,41548,2014,1,22,,,1
1174,41551,2014,1,22,,,20
1175,41615,2014,1,22,,,1
1176,41660,2014,1,22,,,2
1177,41668,2014,1,22,,,4
1178,41676,2014,1,22,,,0
1179,41770,2014,1,22,,,1
1180,41791,2014,1,22,,,3
1181,41799,2014,1,22,,,2
1182,41801,2014,1,22,,,0
1183,41797,2014,1,22,,,2
1184,41807,2014,1,22,,,3
1185,41872,2014,1,22,,,0
1186,41885,2014,1,22,,,2
1187,41006,2014,1,23,,,0
1188,41013,2014,1,23,,,0
1189,41016,2014,1,23,,,1
1190,41020,2014,1,23,,,2
1191,41026,2014,1,23,,,0
1192,41078,2014,1,23,,,0
1193,41132,2014,1,23,,,1
1194,41206,2014,1,23,,,0
1195,41244,2014,1,23,,,0
1196,41298,2014,1,23,,,2
1197,41306,2014,1,23,,,2
1198,41319,2014,1,23,,,0
1199,41349,2014,1,23,,,1
1200,41357,2014,1,23,,,0
1201,41359,2014,1,23,,,0
1202,41378,2014,1,23,,,2
1203,41396,2014,1,23,,,4
