mai_codigo,mai_codMunicipio,mai_anio,mai_tipo_modalidades,mai_tipo_dato_modalidad,mai_numero
2160,41357,2013,2,1,0
2161,41359,2013,2,1,1
2162,41378,2013,2,1,0
2163,41396,2013,2,1,3
2164,41483,2013,2,1,1
2165,41001,2013,2,1,4
2166,41503,2013,2,1,0
2167,41518,2013,2,1,0
2168,41524,2013,2,1,1
2169,41530,2013,2,1,1
2170,41548,2013,2,1,1
2171,41551,2013,2,1,4
2172,41615,2013,2,1,1
2173,41660,2013,2,1,1
2174,41668,2013,2,1,2
2175,41676,2013,2,1,1
2176,41770,2013,2,1,1
2177,41791,2013,2,1,1
2178,41799,2013,2,1,1
2179,41801,2013,2,1,1
2180,41797,2013,2,1,0
2181,41807,2013,2,1,1
2182,41872,2013,2,1,1
2183,41885,2013,2,1,0
2184,41006,2013,2,2,140
2185,41013,2013,2,2,0
2186,41016,2013,2,2,130
2187,41020,2013,2,2,80
2188,41026,2013,2,2,0
2189,41078,2013,2,2,0
2190,41132,2013,2,2,0
2191,41206,2013,2,2,100
2192,41244,2013,2,2,80
2193,41298,2013,2,2,144
2194,41306,2013,2,2,60
2195,41319,2013,2,2,177
2196,41349,2013,2,2,0
2197,41357,2013,2,2,0
2198,41359,2013,2,2,112
2199,41378,2013,2,2,0
2200,41396,2013,2,2,212
2201,41483,2013,2,2,80
2202,41001,2013,2,2,930
2203,41503,2013,2,2,0
2204,41518,2013,2,2,0
2205,41524,2013,2,2,60
2206,41530,2013,2,2,100
2207,41548,2013,2,2,84
2208,41551,2013,2,2,390
2209,41615,2013,2,2,130
2210,41660,2013,2,2,140
2211,41668,2013,2,2,100
2212,41676,2013,2,2,40
2213,41770,2013,2,2,60
2214,41791,2013,2,2,60
2215,41799,2013,2,2,40
2216,41801,2013,2,2,120
2217,41797,2013,2,2,0
2218,41807,2013,2,2,42
2219,41872,2013,2,2,80
2220,41885,2013,2,2,0
2221,41006,2013,2,3,197102234
2222,41013,2013,2,3,0
2223,41016,2013,2,3,288217644
2224,41020,2013,2,3,76911890
2225,41026,2013,2,3,0
2226,41078,2013,2,3,0
2227,41132,2013,2,3,0
2228,41206,2013,2,3,133934982
2229,41244,2013,2,3,108593704
2230,41298,2013,2,3,127941182
2231,41306,2013,2,3,83868104
2232,41319,2013,2,3,357719016
2233,41349,2013,2,3,0
2234,41357,2013,2,3,0
2235,41359,2013,2,3,248310586
2236,41378,2013,2,3,0
2237,41396,2013,2,3,"437848565,6"
2238,41483,2013,2,3,113234130
2239,41001,2013,2,3,1811789494
2240,41503,2013,2,3,0
2241,41518,2013,2,3,0
2242,41524,2013,2,3,83868104
2243,41530,2013,2,3,141491356
2244,41548,2013,2,3,119049756
2245,41551,2013,2,3,789051370
2246,41615,2013,2,3,288217644
2247,41660,2013,2,3,198005808
2248,41668,2013,2,3,141491356
2249,41676,2013,2,3,56514452
2250,41770,2013,2,3,84976904
2251,41791,2013,2,3,84976904
2252,41799,2013,2,3,56690360
2253,41801,2013,2,3,266047056
2254,41797,2013,2,3,0
2255,41807,2013,2,3,59524878
2256,41872,2013,2,3,111016530
2257,41885,2013,2,3,0
2258,41006,2013,7,1,0
2259,41013,2013,7,1,0
2260,41016,2013,7,1,0
2261,41020,2013,7,1,0
2262,41026,2013,7,1,0
2263,41078,2013,7,1,0
2264,41132,2013,7,1,0
2265,41206,2013,7,1,0
2266,41244,2013,7,1,0
2267,41298,2013,7,1,1
2268,41306,2013,7,1,0
2269,41319,2013,7,1,0
2270,41349,2013,7,1,1
2271,41357,2013,7,1,0
2272,41359,2013,7,1,0
2273,41378,2013,7,1,0
2274,41396,2013,7,1,0
2275,41483,2013,7,1,0
2276,41001,2013,7,1,2
2277,41503,2013,7,1,1
2278,41518,2013,7,1,0
2279,41524,2013,7,1,0
2280,41530,2013,7,1,0
2281,41548,2013,7,1,0
2282,41551,2013,7,1,0
2283,41615,2013,7,1,1
2284,41660,2013,7,1,0
2285,41668,2013,7,1,0
2286,41676,2013,7,1,0
2287,41770,2013,7,1,0
2288,41791,2013,7,1,0
2289,41799,2013,7,1,1
2290,41801,2013,7,1,0
2291,41797,2013,7,1,0
2292,41807,2013,7,1,0
2293,41872,2013,7,1,0
2294,41885,2013,7,1,0
2295,41006,2013,7,2,0
2296,41013,2013,7,2,0
2297,41016,2013,7,2,0
2298,41020,2013,7,2,0
2299,41026,2013,7,2,0
2300,41078,2013,7,2,0
2301,41132,2013,7,2,0
2302,41206,2013,7,2,0
2303,41244,2013,7,2,0
2304,41298,2013,7,2,112
2305,41306,2013,7,2,0
2306,41319,2013,7,2,0
2307,41349,2013,7,2,100
2308,41357,2013,7,2,0
2309,41359,2013,7,2,0
2310,41378,2013,7,2,0
2311,41396,2013,7,2,0
2312,41483,2013,7,2,0
2313,41001,2013,7,2,500
2314,41503,2013,7,2,60
2315,41518,2013,7,2,0
2316,41524,2013,7,2,0
2317,41530,2013,7,2,0
2318,41548,2013,7,2,0
2319,41551,2013,7,2,0
2320,41615,2013,7,2,80
2321,41660,2013,7,2,0
2322,41668,2013,7,2,0
2323,41676,2013,7,2,0
2324,41770,2013,7,2,0
2325,41791,2013,7,2,0
2326,41799,2013,7,2,60
2327,41801,2013,7,2,0
2328,41797,2013,7,2,0
2329,41807,2013,7,2,0
2330,41872,2013,7,2,0
2331,41885,2013,7,2,0
2332,41006,2013,7,3,0
2333,41013,2013,7,3,0
2334,41016,2013,7,3,0
2335,41020,2013,7,3,0
2336,41026,2013,7,3,0
2337,41078,2013,7,3,0
2338,41132,2013,7,3,0
2339,41206,2013,7,3,0
2340,41244,2013,7,3,0
2341,41298,2013,7,3,266827484
2342,41306,2013,7,3,0
2343,41319,2013,7,3,0
2344,41349,2013,7,3,142636532
2345,41357,2013,7,3,0
2346,41359,2013,7,3,0
2347,41378,2013,7,3,0
2348,41396,2013,7,3,0
2349,41483,2013,7,3,0
2350,41001,2013,7,3,704746332
2351,41503,2013,7,3,85762634
2352,41518,2013,7,3,0
2353,41524,2013,7,3,0
2354,41530,2013,7,3,0
2355,41548,2013,7,3,0
2356,41551,2013,7,3,0
2357,41615,2013,7,3,114651370
2358,41660,2013,7,3,0
2359,41668,2013,7,3,0
2360,41676,2013,7,3,0
2361,41770,2013,7,3,0
2362,41791,2013,7,3,0
2363,41799,2013,7,3,85791952
2364,41801,2013,7,3,0
2365,41797,2013,7,3,0
2366,41807,2013,7,3,0
2367,41872,2013,7,3,0
2368,41885,2013,7,3,0
2369,41006,2013,11,1,1
2370,41013,2013,11,1,2
2371,41016,2013,11,1,1
2372,41020,2013,11,1,1
2373,41026,2013,11,1,1
2374,41078,2013,11,1,2
2375,41132,2013,11,1,1
2376,41206,2013,11,1,2
2377,41244,2013,11,1,1
2378,41298,2013,11,1,6
2379,41306,2013,11,1,2
2380,41319,2013,11,1,2
2381,41349,2013,11,1,0
2382,41357,2013,11,1,2
2383,41359,2013,11,1,2
2384,41378,2013,11,1,2
2385,41396,2013,11,1,2
2386,41483,2013,11,1,1
2387,41001,2013,11,1,7
2388,41503,2013,11,1,2
2389,41518,2013,11,1,1
2390,41524,2013,11,1,2
2391,41530,2013,11,1,2
2392,41548,2013,11,1,2
2393,41551,2013,11,1,8
2394,41615,2013,11,1,2
2395,41660,2013,11,1,2
2396,41668,2013,11,1,2
2397,41676,2013,11,1,2
2398,41770,2013,11,1,2
2399,41791,2013,11,1,2
2400,41799,2013,11,1,2
2401,41801,2013,11,1,2
2402,41797,2013,11,1,1
2403,41807,2013,11,1,2
2404,41872,2013,11,1,2
2405,41885,2013,11,1,0
2406,41006,2013,11,2,150
2407,41013,2013,11,2,170
2408,41016,2013,11,2,247
2409,41020,2013,11,2,251
2410,41026,2013,11,2,63
2411,41078,2013,11,2,198
2412,41132,2013,11,2,62
2413,41206,2013,11,2,305
2414,41244,2013,11,2,50
2415,41298,2013,11,2,1695
2416,41306,2013,11,2,389
2417,41319,2013,11,2,400
2418,41349,2013,11,2,0
2419,41357,2013,11,2,401
2420,41359,2013,11,2,580
2421,41378,2013,11,2,343
2422,41396,2013,11,2,741
2423,41483,2013,11,2,50
2424,41001,2013,11,2,1549
2425,41503,2013,11,2,467
2426,41518,2013,11,2,100
2427,41524,2013,11,2,386
2428,41530,2013,11,2,349
2429,41548,2013,11,2,311
2430,41551,2013,11,2,2459
2431,41615,2013,11,2,512
2432,41660,2013,11,2,364
2433,41668,2013,11,2,585
2434,41676,2013,11,2,313
2435,41770,2013,11,2,397
2436,41791,2013,11,2,403
2437,41799,2013,11,2,221
2438,41801,2013,11,2,236
2439,41797,2013,11,2,207
2440,41807,2013,11,2,563
2441,41872,2013,11,2,164
2442,41885,2013,11,2,0
2443,41006,2013,11,3,143249048
2444,41013,2013,11,3,174580942
2445,41016,2013,11,3,236088713
2446,41020,2013,11,3,239912012
2447,41026,2013,11,3,60123461
2448,41078,2013,11,3,189097469
2449,41132,2013,11,3,59261135
2450,41206,2013,11,3,286369200
2451,41244,2013,11,3,47760071
2452,41298,2013,11,3,2604996083
2453,41306,2013,11,3,371659997
2454,41319,2013,11,3,382174069
2455,41349,2013,11,3,0
2456,41357,2013,11,3,380629135
2457,41359,2013,11,3,554097859
2458,41378,2013,11,3,327692058
2459,41396,2013,11,3,708141475
2460,41483,2013,11,3,47728905
2461,41001,2013,11,3,1408436853
2462,41503,2013,11,3,443838233
2463,41518,2013,11,3,95457810
2464,41524,2013,11,3,368886021
2465,41530,2013,11,3,333551671
2466,41548,2013,11,3,309321066
2467,41551,2013,11,3,2629639409
2468,41615,2013,11,3,489039443
2469,41660,2013,11,3,347889043
2470,41668,2013,11,3,558752318
2471,41676,2013,11,3,298986149
2472,41770,2013,11,3,379400094
2473,41791,2013,11,3,385041543
2474,41799,2013,11,3,211050273
2475,41801,2013,11,3,225481143
2476,41797,2013,11,3,200518917
2477,41807,2013,11,3,537911171
2478,41872,2013,11,3,156661761
2479,41885,2013,11,3,0
2480,41006,2013,8,1,0
2481,41013,2013,8,1,0
2482,41016,2013,8,1,0
2483,41020,2013,8,1,0
2484,41026,2013,8,1,0
2485,41078,2013,8,1,0
2486,41132,2013,8,1,0
2487,41206,2013,8,1,0
2488,41244,2013,8,1,0
2489,41298,2013,8,1,0
2490,41306,2013,8,1,0
2491,41319,2013,8,1,0
2492,41349,2013,8,1,0
2493,41357,2013,8,1,0
2494,41359,2013,8,1,0
2495,41378,2013,8,1,0
2496,41396,2013,8,1,0
2497,41483,2013,8,1,0
2498,41001,2013,8,1,0
2499,41503,2013,8,1,0
2500,41518,2013,8,1,0
2501,41524,2013,8,1,0
2502,41530,2013,8,1,0
2503,41548,2013,8,1,0
2504,41551,2013,8,1,0
2505,41615,2013,8,1,0
2506,41660,2013,8,1,0
2507,41668,2013,8,1,0
2508,41676,2013,8,1,0
2509,41770,2013,8,1,0
2510,41791,2013,8,1,0
2511,41799,2013,8,1,0
2512,41801,2013,8,1,0
2513,41797,2013,8,1,0
2514,41807,2013,8,1,0
2515,41872,2013,8,1,0
2516,41885,2013,8,1,0
2517,41006,2013,8,8,0
2518,41013,2013,8,8,0
2519,41016,2013,8,8,0
2520,41020,2013,8,8,0
2521,41026,2013,8,8,0
2522,41078,2013,8,8,0
2523,41132,2013,8,8,0
2524,41206,2013,8,8,0
2525,41244,2013,8,8,0
2526,41298,2013,8,8,0
2527,41306,2013,8,8,0
2528,41319,2013,8,8,0
2529,41349,2013,8,8,0
2530,41357,2013,8,8,0
2531,41359,2013,8,8,0
2532,41378,2013,8,8,0
2533,41396,2013,8,8,0
2534,41483,2013,8,8,0
2535,41001,2013,8,8,0
2536,41503,2013,8,8,0
2537,41518,2013,8,8,0
2538,41524,2013,8,8,0
2539,41530,2013,8,8,0
2540,41548,2013,8,8,0
2541,41551,2013,8,8,0
2542,41615,2013,8,8,50
2543,41660,2013,8,8,0
2544,41668,2013,8,8,50
2545,41676,2013,8,8,0
2546,41770,2013,8,8,0
2547,41791,2013,8,8,0
2548,41799,2013,8,8,0
2549,41801,2013,8,8,0
2550,41797,2013,8,8,0
2551,41807,2013,8,8,0
2552,41872,2013,8,8,0
2553,41885,2013,8,8,0
2554,41006,2013,8,7,0
2555,41013,2013,8,7,0
2556,41016,2013,8,7,0
2557,41020,2013,8,7,0
2558,41026,2013,8,7,0
2559,41078,2013,8,7,0
2560,41132,2013,8,7,0
2561,41206,2013,8,7,0
2562,41244,2013,8,7,0
2563,41298,2013,8,7,0
2564,41306,2013,8,7,0
2565,41319,2013,8,7,0
2566,41349,2013,8,7,0
2567,41357,2013,8,7,0
2568,41359,2013,8,7,0
2569,41378,2013,8,7,0
2570,41396,2013,8,7,0
2571,41483,2013,8,7,0
2572,41001,2013,8,7,0
2573,41503,2013,8,7,0
2574,41518,2013,8,7,0
2575,41524,2013,8,7,0
2576,41530,2013,8,7,0
2577,41548,2013,8,7,0
2578,41551,2013,8,7,0
2579,41615,2013,8,7,60000000
2580,41660,2013,8,7,0
2581,41668,2013,8,7,50000000
2582,41676,2013,8,7,0
2583,41770,2013,8,7,0
2584,41791,2013,8,7,0
2585,41799,2013,8,7,0
2586,41801,2013,8,7,0
2587,41797,2013,8,7,0
2588,41807,2013,8,7,0
2589,41872,2013,8,7,0
2590,41885,2013,8,7,0
2591,41006,2013,9,1,1
2592,41013,2013,9,1,1
2593,41016,2013,9,1,1
2594,41020,2013,9,1,2
2595,41026,2013,9,1,0
2596,41078,2013,9,1,1
2597,41132,2013,9,1,1
2598,41206,2013,9,1,0
2599,41244,2013,9,1,0
2600,41298,2013,9,1,1
2601,41306,2013,9,1,4
2602,41319,2013,9,1,0
2603,41349,2013,9,1,1
2604,41357,2013,9,1,0
2605,41359,2013,9,1,0
2606,41378,2013,9,1,1
2607,41396,2013,9,1,1
2608,41483,2013,9,1,0
2609,41001,2013,9,1,20
2610,41503,2013,9,1,0
2611,41518,2013,9,1,0
2612,41524,2013,9,1,1
2613,41530,2013,9,1,0
2614,41548,2013,9,1,0
2615,41551,2013,9,1,2
2616,41615,2013,9,1,0
2617,41660,2013,9,1,0
2618,41668,2013,9,1,1
2619,41676,2013,9,1,0
2620,41770,2013,9,1,1
2621,41791,2013,9,1,0
2622,41799,2013,9,1,1
2623,41801,2013,9,1,1
2624,41797,2013,9,1,0
2625,41807,2013,9,1,1
2626,41872,2013,9,1,1
2627,41885,2013,9,1,1
2628,41006,2013,9,8,45
2629,41013,2013,9,8,75
2630,41016,2013,9,8,85
2631,41020,2013,9,8,120
2632,41026,2013,9,8,0
2633,41078,2013,9,8,65
2634,41132,2013,9,8,150
2635,41206,2013,9,8,0
2636,41244,2013,9,8,0
2637,41298,2013,9,8,175
2638,41306,2013,9,8,235
2639,41319,2013,9,8,0
2640,41349,2013,9,8,100
2641,41357,2013,9,8,0
2642,41359,2013,9,8,0
2643,41378,2013,9,8,30
2644,41396,2013,9,8,105
2645,41483,2013,9,8,0
2646,41001,2013,9,8,1759
2647,41503,2013,9,8,0
2648,41518,2013,9,8,0
2649,41524,2013,9,8,90
2650,41530,2013,9,8,0
2651,41548,2013,9,8,0
2652,41551,2013,9,8,235
2653,41615,2013,9,8,0
2654,41660,2013,9,8,0
2655,41668,2013,9,8,120
2656,41676,2013,9,8,0
2657,41770,2013,9,8,40
2658,41791,2013,9,8,0
2659,41799,2013,9,8,56
2660,41801,2013,9,8,60
2661,41797,2013,9,8,0
2662,41807,2013,9,8,50
2663,41872,2013,9,8,60
2664,41885,2013,9,8,110
2665,41006,2013,9,7,81223191
2666,41013,2013,9,7,130254191
2667,41016,2013,9,7,154186766
2668,41020,2013,9,7,259928562
2669,41026,2013,9,7,0
2670,41078,2013,9,7,112181331
2671,41132,2013,9,7,274499968
2672,41206,2013,9,7,0
2673,41244,2013,9,7,0
2674,41298,2013,9,7,303131328
2675,41306,2013,9,7,480821974
2676,41319,2013,9,7,0
2677,41349,2013,9,7,207921980
2678,41357,2013,9,7,0
2679,41359,2013,9,7,0
2680,41378,2013,9,7,59446850
2681,41396,2013,9,7,218717277
2682,41483,2013,9,7,0
2683,41001,2013,9,7,3489170354
2684,41503,2013,9,7,0
2685,41518,2013,9,7,0
2686,41524,2013,9,7,154998295
2687,41530,2013,9,7,0
2688,41548,2013,9,7,0
2689,41551,2013,9,7,406749992
2690,41615,2013,9,7,0
2691,41660,2013,9,7,0
2692,41668,2013,9,7,229079774
2693,41676,2013,9,7,0
2694,41770,2013,9,7,75233781
2695,41791,2013,9,7,0
2696,41799,2013,9,7,106194097
2697,41801,2013,9,7,112026711
2698,41797,2013,9,7,0
2699,41807,2013,9,7,99276370
2700,41872,2013,9,7,132426438
2701,41885,2013,9,7,199081556
2702,41006,2011,6,1,4
2703,41013,2011,6,1,3
2704,41016,2011,6,1,19
2705,41020,2011,6,1,7
2706,41026,2011,6,1,3
2707,41078,2011,6,1,6
2708,41132,2011,6,1,24
2709,41206,2011,6,1,3
2710,41244,2011,6,1,1
2711,41298,2011,6,1,16
2712,41306,2011,6,1,5
2713,41319,2011,6,1,5
2714,41349,2011,6,1,4
2715,41357,2011,6,1,4
2716,41359,2011,6,1,9
2717,41378,2011,6,1,5
2718,41396,2011,6,1,20
2719,41483,2011,6,1,2
2720,41001,2011,6,1,154
2721,41503,2011,6,1,0
2722,41518,2011,6,1,4
2723,41524,2011,6,1,8
2724,41530,2011,6,1,1
2725,41548,2011,6,1,4
2726,41551,2011,6,1,32
2727,41615,2011,6,1,11
2728,41660,2011,6,1,1
2729,41668,2011,6,1,13
2730,41676,2011,6,1,6
2731,41770,2011,6,1,2
2732,41791,2011,6,1,5
2733,41799,2011,6,1,6
2734,41801,2011,6,1,3
2735,41797,2011,6,1,10
2736,41807,2011,6,1,7
2737,41872,2011,6,1,3
2738,41885,2011,6,1,4
2739,41006,2011,6,4,32
2740,41013,2011,6,4,24
2741,41016,2011,6,4,152
2742,41020,2011,6,4,56
2743,41026,2011,6,4,24
2744,41078,2011,6,4,48
2745,41132,2011,6,4,192
2746,41206,2011,6,4,24
2747,41244,2011,6,4,8
2748,41298,2011,6,4,128
2749,41306,2011,6,4,40
2750,41319,2011,6,4,40
2751,41349,2011,6,4,32
2752,41357,2011,6,4,32
2753,41359,2011,6,4,72
2754,41378,2011,6,4,40
2755,41396,2011,6,4,160
2756,41483,2011,6,4,16
2757,41001,2011,6,4,1232
2758,41503,2011,6,4,0
2759,41518,2011,6,4,32
2760,41524,2011,6,4,64
2761,41530,2011,6,4,8
2762,41548,2011,6,4,32
2763,41551,2011,6,4,256
2764,41615,2011,6,4,88
2765,41660,2011,6,4,8
2766,41668,2011,6,4,104
2767,41676,2011,6,4,48
2768,41770,2011,6,4,16
2769,41791,2011,6,4,40
2770,41799,2011,6,4,48
2771,41801,2011,6,4,24
2772,41797,2011,6,4,80
2773,41807,2011,6,4,56
2774,41872,2011,6,4,24
2775,41885,2011,6,4,32
2776,41006,2011,6,5,28
2777,41013,2011,6,5,21
2778,41016,2011,6,5,133
2779,41020,2011,6,5,49
2780,41026,2011,6,5,21
2781,41078,2011,6,5,42
2782,41132,2011,6,5,168
2783,41206,2011,6,5,21
2784,41244,2011,6,5,7
2785,41298,2011,6,5,112
2786,41306,2011,6,5,35
2787,41319,2011,6,5,35
2788,41349,2011,6,5,28
2789,41357,2011,6,5,28
2790,41359,2011,6,5,63
2791,41378,2011,6,5,35
2792,41396,2011,6,5,140
2793,41483,2011,6,5,14
2794,41001,2011,6,5,1078
2795,41503,2011,6,5,0
2796,41518,2011,6,5,28
2797,41524,2011,6,5,56
2798,41530,2011,6,5,7
2799,41548,2011,6,5,28
2800,41551,2011,6,5,224
2801,41615,2011,6,5,77
2802,41660,2011,6,5,7
2803,41668,2011,6,5,91
2804,41676,2011,6,5,42
2805,41770,2011,6,5,14
2806,41791,2011,6,5,35
2807,41799,2011,6,5,42
2808,41801,2011,6,5,21
2809,41797,2011,6,5,70
2810,41807,2011,6,5,49
2811,41872,2011,6,5,21
2812,41885,2011,6,5,28
2813,41006,2011,6,6,28
2814,41013,2011,6,6,21
2815,41016,2011,6,6,133
2816,41020,2011,6,6,49
2817,41026,2011,6,6,21
2818,41078,2011,6,6,42
2819,41132,2011,6,6,168
2820,41206,2011,6,6,21
2821,41244,2011,6,6,7
2822,41298,2011,6,6,112
2823,41306,2011,6,6,35
2824,41319,2011,6,6,35
2825,41349,2011,6,6,28
2826,41357,2011,6,6,28
2827,41359,2011,6,6,63
2828,41378,2011,6,6,35
2829,41396,2011,6,6,140
2830,41483,2011,6,6,14
2831,41001,2011,6,6,1078
2832,41503,2011,6,6,0
2833,41518,2011,6,6,28
2834,41524,2011,6,6,56
2835,41530,2011,6,6,7
2836,41548,2011,6,6,28
2837,41551,2011,6,6,224
2838,41615,2011,6,6,77
2839,41660,2011,6,6,7
2840,41668,2011,6,6,91
2841,41676,2011,6,6,42
2842,41770,2011,6,6,14
2843,41791,2011,6,6,35
2844,41799,2011,6,6,42
2845,41801,2011,6,6,21
2846,41797,2011,6,6,70
2847,41807,2011,6,6,49
2848,41872,2011,6,6,21
2849,41885,2011,6,6,28
2850,41006,2011,6,7,20756876
2851,41013,2011,6,7,15567657
2852,41016,2011,6,7,98595161
2853,41020,2011,6,7,36324533
2854,41026,2011,6,7,15567657
2855,41078,2011,6,7,31135314
2856,41132,2011,6,7,124541256
2857,41206,2011,6,7,15567657
2858,41244,2011,6,7,5189219
2859,41298,2011,6,7,83027504
2860,41306,2011,6,7,25946095
2861,41319,2011,6,7,25946095
2862,41349,2011,6,7,20756876
2863,41357,2011,6,7,20756876
2864,41359,2011,6,7,46702971
2865,41378,2011,6,7,25946095
2866,41396,2011,6,7,103784380
2867,41483,2011,6,7,20378438
2868,41001,2011,6,7,799139726
2869,41503,2011,6,7,0
2870,41518,2011,6,7,20756876
2871,41524,2011,6,7,41513752
2872,41530,2011,6,7,5189219
2873,41548,2011,6,7,20756876
2874,41551,2011,6,7,166055008
2875,41615,2011,6,7,57081409
2876,41660,2011,6,7,5189219
2877,41668,2011,6,7,67459847
2878,41676,2011,6,7,31135314
2879,41770,2011,6,7,10378438
2880,41791,2011,6,7,25946095
2881,41799,2011,6,7,31135314
2882,41801,2011,6,7,15567657
2883,41797,2011,6,7,51892190
2884,41807,2011,6,7,36324533
2885,41872,2011,6,7,15567657
2886,41885,2011,6,7,20756876
2887,41006,2011,7,1,8
2888,41013,2011,7,1,0
2889,41016,2011,7,1,0
2890,41020,2011,7,1,4
2891,41026,2011,7,1,0
2892,41078,2011,7,1,0
2893,41132,2011,7,1,0
2894,41206,2011,7,1,0
2895,41244,2011,7,1,3
2896,41298,2011,7,1,0
2897,41306,2011,7,1,0
2898,41319,2011,7,1,2
2899,41349,2011,7,1,0
2900,41357,2011,7,1,2
2901,41359,2011,7,1,0
2902,41378,2011,7,1,0
2903,41396,2011,7,1,2
2904,41483,2011,7,1,5
2905,41001,2011,7,1,12
2906,41503,2011,7,1,5
2907,41518,2011,7,1,0
2908,41524,2011,7,1,2
2909,41530,2011,7,1,6
2910,41548,2011,7,1,6
2911,41551,2011,7,1,5
2912,41615,2011,7,1,0
2913,41660,2011,7,1,8
2914,41668,2011,7,1,6
2915,41676,2011,7,1,3
2916,41770,2011,7,1,0
2917,41791,2011,7,1,4
2918,41799,2011,7,1,3
2919,41801,2011,7,1,0
2920,41797,2011,7,1,0
2921,41807,2011,7,1,2
2922,41872,2011,7,1,3
2923,41885,2011,7,1,0
2924,41006,2011,7,2,112
2925,41013,2011,7,2,0
2926,41016,2011,7,2,0
2927,41020,2011,7,2,56
2928,41026,2011,7,2,0
2929,41078,2011,7,2,0
2930,41132,2011,7,2,0
2931,41206,2011,7,2,0
2932,41244,2011,7,2,42
2933,41298,2011,7,2,0
2934,41306,2011,7,2,0
2935,41319,2011,7,2,28
2936,41349,2011,7,2,0
2937,41357,2011,7,2,28
2938,41359,2011,7,2,0
2939,41378,2011,7,2,0
2940,41396,2011,7,2,28
2941,41483,2011,7,2,70
2942,41001,2011,7,2,168
2943,41503,2011,7,2,70
2944,41518,2011,7,2,0
2945,41524,2011,7,2,28
2946,41530,2011,7,2,84
2947,41548,2011,7,2,84
2948,41551,2011,7,2,70
2949,41615,2011,7,2,0
2950,41660,2011,7,2,112
2951,41668,2011,7,2,84
2952,41676,2011,7,2,42
2953,41770,2011,7,2,0
2954,41791,2011,7,2,56
2955,41799,2011,7,2,42
2956,41801,2011,7,2,0
2957,41797,2011,7,2,0
2958,41807,2011,7,2,28
2959,41872,2011,7,2,42
2960,41885,2011,7,2,0
2961,41006,2011,7,7,83292144
2962,41013,2011,7,7,0
2963,41016,2011,7,7,0
2964,41020,2011,7,7,41646072
2965,41026,2011,7,7,0
2966,41078,2011,7,7,0
2967,41132,2011,7,7,0
2968,41206,2011,7,7,0
2969,41244,2011,7,7,31234554
2970,41298,2011,7,7,0
2971,41306,2011,7,7,0
2972,41319,2011,7,7,20823036
2973,41349,2011,7,7,0
2974,41357,2011,7,7,20823036
2975,41359,2011,7,7,0
2976,41378,2011,7,7,0
2977,41396,2011,7,7,20823036
2978,41483,2011,7,7,52057590
2979,41001,2011,7,7,124938216
2980,41503,2011,7,7,52057590
2981,41518,2011,7,7,0
2982,41524,2011,7,7,20823036
2983,41530,2011,7,7,62469108
2984,41548,2011,7,7,62469108
2985,41551,2011,7,7,52057590
2986,41615,2011,7,7,0
2987,41660,2011,7,7,83292144
2988,41668,2011,7,7,62469108
2989,41676,2011,7,7,31234554
2990,41770,2011,7,7,0
2991,41791,2011,7,7,41646072
2992,41799,2011,7,7,31234554
2993,41801,2011,7,7,0
2994,41797,2011,7,7,0
2995,41807,2011,7,7,20823036
2996,41872,2011,7,7,31234554
2997,41885,2011,7,7,0
2998,41006,2011,8,1,0
2999,41013,2011,8,1,0
3000,41016,2011,8,1,0
3001,41020,2011,8,1,0
3002,41026,2011,8,1,0
3003,41078,2011,8,1,0
3004,41132,2011,8,1,0
3005,41206,2011,8,1,0
3006,41244,2011,8,1,0
3007,41298,2011,8,1,0
3008,41306,2011,8,1,0
3009,41319,2011,8,1,0
3010,41349,2011,8,1,0
3011,41357,2011,8,1,1
3012,41359,2011,8,1,0
3013,41378,2011,8,1,1
3014,41396,2011,8,1,0
3015,41483,2011,8,1,0
3016,41001,2011,8,1,1
3017,41503,2011,8,1,0
3018,41518,2011,8,1,0
3019,41524,2011,8,1,1
3020,41530,2011,8,1,0
3021,41548,2011,8,1,0
3022,41551,2011,8,1,0
3023,41615,2011,8,1,1
3024,41660,2011,8,1,0
3025,41668,2011,8,1,0
3026,41676,2011,8,1,1
3027,41770,2011,8,1,0
3028,41791,2011,8,1,0
3029,41799,2011,8,1,0
3030,41801,2011,8,1,0
3031,41797,2011,8,1,0
3032,41807,2011,8,1,0
3033,41872,2011,8,1,1
3034,41885,2011,8,1,0
3035,41006,2011,8,8,0
3036,41013,2011,8,8,0
3037,41016,2011,8,8,0
3038,41020,2011,8,8,0
3039,41026,2011,8,8,0
3040,41078,2011,8,8,0
3041,41132,2011,8,8,0
3042,41206,2011,8,8,0
3043,41244,2011,8,8,0
3044,41298,2011,8,8,0
3045,41306,2011,8,8,0
3046,41319,2011,8,8,0
3047,41349,2011,8,8,0
3048,41357,2011,8,8,250
3049,41359,2011,8,8,0
3050,41378,2011,8,8,35
3051,41396,2011,8,8,0
3052,41483,2011,8,8,0
3053,41001,2011,8,8,26
3054,41503,2011,8,8,0
3055,41518,2011,8,8,0
3056,41524,2011,8,8,7
3057,41530,2011,8,8,0
3058,41548,2011,8,8,0
3059,41551,2011,8,8,0
3060,41615,2011,8,8,68
3061,41660,2011,8,8,0
3062,41668,2011,8,8,0
3063,41676,2011,8,8,106
3064,41770,2011,8,8,0
3065,41791,2011,8,8,0
3066,41799,2011,8,8,0
3067,41801,2011,8,8,0
3068,41797,2011,8,8,0
